ASIN,Title,Brand,Amazon URL,Category,Weight Flag,Current Price,Buy Box 90d Avg,Price Drop % 90d,BSR Current,BSR 90d Avg,BSR Drops 90d,Bought per Month,FBA Seller Count,FBA Seller 90d Avg,Amazon on Listing,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,Buy Box Amazon %,BB Seller,BB Is FBA,Star Rating,Review Count,Image Count,Has A+ Content,Bullet Count,Listing Quality,Brand 1P,Gated,SAS Flags,Pre-filter Flags,Data Source,EAN,UPC,GTIN
B0FZTTPL3Y,Yu-Gi-Oh! Maze of Muertos Display (24),Yu-Gi-Oh!,https://www.amazon.co.uk/dp/B0FZTTPL3Y,Toys & Games,,59.99,61.51,2.0%,12508,137951,37,100,2,0,Y,2.94,10.01,12.95,38.99,8.05,20.6%,39.20,51.94,69%,Amazon,yes,5.0,1,3,N,3,WEAK,N,-,,AMAZON CHECK; LOW SELLER CHECK,KEEPA,4012927194140,,
B0DPRL2YPB,"Nerf Loadout Arctic Zerostriker Blaster with Scope, Stock, Barrel & Bipod Attachments, Toy Dart Blaster, 24 Official N1 Foam Darts, Combat Role Play for Kids, Perfect Toys for Boys & Girls",Hasbro,https://www.amazon.co.uk/dp/B0DPRL2YPB,Toys & Games,,24.99,24.99,0.0%,12585,5782,113,100,14,0,Y,3.93,4.61,8.54,16.24,0.21,1.3%,13.71,24.78,96%,Amazon,yes,4.6,310,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,5010996347138,,05010996347138
B0BW7HZ488,Jellycat Amuseable Happy Boiled Egg - L: 4 cm x l: 8 cm x h: 14 cm,Jellycat,https://www.amazon.co.uk/dp/B0BW7HZ488,Toys & Games,,38.00,36.69,-4.0%,12606,14677,123,100,9,0,N,2.94,6.62,9.56,24.70,3.74,15.2%,23.70,34.26,0%,EveryDay Selections (95%) / AM3IZD5GNUUY,yes,4.3,74,4,N,3,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0670983144093,670983144093,
B0DKL51464,"Star Wars The Black Series Obi-Wan Kenobi, Revenge of the Sith Premium Collectible 15-cm Action Figure",Star Wars,https://www.amazon.co.uk/dp/B0DKL51464,Toys & Games,,22.99,21.59,-6.0%,12792,16625,87,100,6,0,Y,2.94,4.30,7.24,14.94,0.81,5.4%,13.12,22.18,88%,Amazon,yes,4.7,270,10,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,5010996314161,,
B09NB1DPTC,"Hasbro Gaming Mouse Trap Game, Multicolor, One Size, C0431",Hasbro,https://www.amazon.co.uk/dp/B09NB1DPTC,Toys & Games,,23.00,26.93,15.0%,12804,19052,101,100,15,0,Y,3.48,4.30,7.78,14.95,0.27,1.8%,12.68,22.73,96%,Amazon,yes,4.6,5293,13,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,"5010993347681, 5010993974214, 5054186397930",,"05010993347681, 05010993974214, 05054186397930"
B0FVTYQ3SF,"Jellycat Blossom Silver Bunny Bloom Stuffed Animal, Medium",Jellycat,https://www.amazon.co.uk/dp/B0FVTYQ3SF,Toys & Games,,43.99,44.67,2.0%,12922,20187,94,100,18,0,N,3.04,7.54,10.58,28.59,4.82,16.8%,27.84,39.17,0%,Unison Raid (85%) / A2RROWJU8Z8NTO,yes,4.1,30,4,N,3,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0670983159844,670983159844,00670983159844
B0DTRC2HT4,"A Gentle Rain – Calming Tile-Laying Puzzle Game – Mindful Solo, 2-Player, or Cooperative Play in 15 Minutes – Soft-Touch Tiles & Wooden Blossoms – Compact, Giftable, Family-Friendly Board Game",Incredible Dream,https://www.amazon.co.uk/dp/B0DTRC2HT4,Toys & Games,,22.00,27.99,21.0%,12993,47982,65,100,8,0,N,3.00,4.15,7.15,14.30,0.55,3.9%,12.38,21.45,0%,Zatu Games (90%) / A1ROBKG8KDMXEJ,no,4.7,157,8,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0850052382032,850052382032,
B0DQ6C22M2,"MrBeast Lab Hybrids Mega Pack, Reveal Different Hybrid Parts To Create 5 Mix & Match Action Figures, Including a Mega Torso Panther Experiment To Reveal Hybrid's Real Colors, Collect 30+ Beasts",MRBEAST LAB,https://www.amazon.co.uk/dp/B0DQ6C22M2,Toys & Games,,39.99,39.99,0.0%,13057,11417,80,100,4,0,Y,3.54,6.92,10.46,25.99,3.53,13.6%,24.61,36.46,99%,Amazon,yes,4.5,646,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0630996249109,630996249109,
B0FL2GS24Q,"ToyUnited Magnetic Blocks - 200PCS Magnetic Building Blocks Flashing Light Cubes Forest Portal, Stacking Tiles STEM Sensory Toys for Kids Boys Girls Ages 3 4 5 6 7 8 9 10 Christmas Birthday Gifts",ToyUnited,https://www.amazon.co.uk/dp/B0FL2GS24Q,Toys & Games,,37.99,36.95,-3.0%,13094,13264,92,100,6,0,N,2.94,6.61,9.55,24.69,3.74,15.2%,23.70,34.25,0%,Hei Hei Catering Group Limited (100%) / ,yes,4.6,133,8,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,0702291851841,702291851841,
B00J06GN5Q,"Peter Rabbit Jack in the Box, 14.5 x 14.5 x 15.5 centimeters, Blue",Rainbow Designs,https://www.amazon.co.uk/dp/B00J06GN5Q,Toys & Games,,22.49,25.33,11.0%,13098,7642,147,100,5,0,Y,3.49,4.22,7.71,14.62,0.16,1.1%,12.32,22.33,90%,Amazon,yes,4.6,1630,7,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,"5055458334882, 0798256334313, 5014475012319, 0736126230211, 0796629274426, 5060475098501, 0791159831910","736126230211, 791159831910, 798256334313, 796629274426","00798256334313, 05014475012319"
B0D3J97251,"Star Wars The Black Series Qui-Gon Jinn, Darth Maul, Obi-Wan Kenobi The Phantom Menace 6 Inch Action Figures",Star Wars,https://www.amazon.co.uk/dp/B0D3J97251,Toys & Games,,38.33,40.70,6.0%,13265,18762,63,100,10,0,N,3.06,6.67,9.73,24.91,3.69,14.8%,23.84,34.64,0%,Topline Retail Solutions Ltd (86%) / A1E,yes,4.7,165,9,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5010996225788,,
B0BSXNT6WC,"Gabby’s Dollhouse, Carlita Purr-ific Play Room with Carlita Toy Car, Accessories, Furniture and Dollhouse Deliveries, Kids’ Toys for Ages 3 and up",DREAMWORKS GABBY'S DOLLHOUSE,https://www.amazon.co.uk/dp/B0BSXNT6WC,Toys & Games,,24.80,20.92,-19.0%,13375,11286,123,100,4,0,Y,3.26,4.58,7.84,16.12,0.84,5.2%,14.14,23.96,77%,Amazon,yes,4.8,1767,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,PRICE CHECK; AMAZON CHECK,KEEPA,0778988380819,778988380819,00778988380819
B09T76PHZH,"Figures Toy Company Figures Toy Ultimate Referee with Deluxe Articulation for WWE Wrestling Action Figures,Multi-color,6 Inch(Pack of 1)",Figures Toy Company,https://www.amazon.co.uk/dp/B09T76PHZH,Toys & Games,,32.99,35.66,7.0%,13503,18483,61,100,9,0,N,2.94,5.84,8.78,21.44,2.76,12.9%,20.17,30.23,0%,Naturalbazaar (82%) / A2NPHLZP4T3G8G,yes,4.5,1056,4,N,3,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0810070882273,810070882273,
B0CX4SSBTJ,"Magna-Tiles Castle DLX 48-Piece Magnetic Construction Set, The Original Magnetic Building Brand, 2.76 in x 17 in x 12 in",Magna-Tiles,https://www.amazon.co.uk/dp/B0CX4SSBTJ,Toys & Games,,61.63,69.10,11.0%,13714,22242,84,100,17,0,Y,3.48,10.26,13.74,40.06,7.83,19.6%,39.91,53.80,66%,Amazon,yes,4.8,576,8,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0850025176330,850025176330,
B001I912SQ,"SKLZ Pro Mini Basketball Hoop, Spring-Action Break-Away Rim, 45.7 x 30.5 cm, Clear Shatter-Proof Backboard - Includes 12.7 cm Mini Basketball, Perfect for Home, Office, or Dorm Room Practice and Fun",SKLZ,https://www.amazon.co.uk/dp/B001I912SQ,Toys & Games,,34.99,36.17,3.0%,13836,13794,69,100,2,0,Y,3.93,6.15,10.08,22.74,2.17,9.5%,20.76,32.82,98%,Amazon,yes,4.3,33715,10,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0831345004015,831345004015,00831345004015
B0CLF8Z18K,Funko Pop! TV: Stranger Things - Steve Harrington - Stranger Thingseve - (Scoops Ahoy) - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - TV Fans,Funko,https://www.amazon.co.uk/dp/B0CLF8Z18K,Toys & Games,,28.99,26.34,-10.0%,13952,10278,80,100,2,0,N,3.04,5.23,8.27,18.84,1.88,10.0%,17.27,27.11,0%,Mayflower Stores (100%) / A3867SBYCVQOUT,yes,4.7,233,8,Y,5,STRONG,N,-,MAYBE-ROI,PRICE CHECK; LOW SELLER CHECK,KEEPA,0889698799980,889698799980,
B0BQJZZT2X,"CoComelon Peek-A-Boo JJ 10” Feature Plush - Featuring Favourite Song, Phrases, and Sounds - Play Peek-A-Boo with JJ - Toys for Preschool and Kids",CoComelon,https://www.amazon.co.uk/dp/B0BQJZZT2X,Toys & Games,,24.99,25.48,2.0%,14021,14007,101,100,14,0,Y,3.49,4.61,8.10,16.24,0.65,4.0%,14.08,24.34,36%,Apna_estore (69%) / A22G3E2L2Q8CPR,yes,4.6,1178,8,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0191726505891,191726505891,
B07Q2K1Y33,"Rummikub Six Player Edition - The Classic Rummy Tile Game - More Tiles and More Players for More Fun! by Pressman , Blue",Pressman,https://www.amazon.co.uk/dp/B07Q2K1Y33,Toys & Games,,23.99,24.13,1.0%,14043,6686,159,100,9,0,N,3.26,4.46,7.72,15.59,0.68,4.4%,13.56,23.31,0%,BargainMax Online Ltd (80%) / A16ZATMMFE,no,4.8,6609,7,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0021853086485,021853086485,00021853086485
B095X8MRDH,"VTech Purple Secret Safe Diary Light Show, Interactive Girls Diary, Secret Diary for Girls with Face Recognition, Photos & More, Gifts for Girls with Games, Ages 6, 7, 8+ Year Olds, English Version",VTech,https://www.amazon.co.uk/dp/B095X8MRDH,Toys & Games,,48.97,49.14,0.0%,14044,11445,134,100,6,0,Y,3.26,8.31,11.57,31.83,5.57,17.5%,31.16,43.40,99%,Amazon,yes,4.5,559,11,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,3417765419034,,
B09PQBM615,One Random PSA Graded and Authenticated Encased Pokemon Card (Perfect for Display),Pokémon,https://www.amazon.co.uk/dp/B09PQBM615,Toys & Games,,35.00,37.84,8.0%,14076,11548,98,100,6,0,N,1.87,6.15,8.02,22.75,4.23,18.6%,22.48,30.77,0%,CARD SHOP 1994 (0%) / ANAQE65GZKL1F,yes,3.4,1491,5,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0785571317923,785571317923,
B0D63FHHQQ,"Teamsterz JCB Construction Vehicles Set - 3 Pack of Toy Construction Trucks for Kids - Dump Truck, Front Loader, and Excavator - Realistic Design and Moving Parts - Ideal for Ages 3 and Up",Mozzers,https://www.amazon.co.uk/dp/B0D63FHHQQ,Toys & Games,,22.99,20.28,-13.0%,15645,23787,51,100,2,0,N,3.48,4.30,7.78,14.94,0.27,1.8%,12.67,22.72,0%,HomeFolk Retail (94%) / ARVSZJUM7DDH,yes,4.7,29,8,N,4,AVERAGE,N,-,MAYBE-ROI,PRICE CHECK; LOW SELLER CHECK,KEEPA,5070002002505,,
B082VY8XXC,"Learning Resources Design & Drill Bolt-It Bucket, Ages 3–7, Portable STEM Construction Toy, Includes Drill and 52 Colourful Bolts",Educational Insights,https://www.amazon.co.uk/dp/B082VY8XXC,Toys & Games,,29.99,29.74,-1.0%,10610,16707,70,100,11,0,Y,3.05,5.38,8.43,19.49,2.06,10.6%,17.96,27.93,19%,GOSLING TOYS (84%) / A1YBPDDQWI3LL2,no,4.5,3045,6,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0086002041456,086002041456,00086002041456
B0F4L7L466,"Basic Fun Care Bears x Stranger Things 2-Pack Boxed Set 30cm – Cheer Bear as Eleven & Grumpy Bear as Demogorgon – Limited Edition Gift Set for Fans, Pink, Green",Care Bears,https://www.amazon.co.uk/dp/B0F4L7L466,Toys & Games,,27.99,34.84,20.0%,14298,7847,109,100,7,0,Y,3.54,5.07,8.61,18.19,1.18,6.5%,16.15,26.81,94%,Amazon,yes,4.8,61,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0885561230406,885561230406,
B0CHTM6ZLD,BABY born Bath Bathtub 835784 - Accessories for 36cm & 43cm Dolls with Light/Sound Effects For Toddlers - Includes Pillow & Squirting Duck - Batteries Required - Suitable from 3 Years,BABY born,https://www.amazon.co.uk/dp/B0CHTM6ZLD,Toys & Games,,39.99,34.48,-16.0%,11994,18072,53,100,7,0,Y,3.56,6.92,10.48,25.99,3.51,13.5%,24.59,36.48,90%,Amazon,yes,4.7,94,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,PRICE CHECK; AMAZON CHECK,KEEPA,4001167835784,,04001167835784
B0F74FN34Q,"Casdon Build-A-Bear Workshop Toy Stuffing Station | At-Home Station for Kids Aged 3+ | Stuff, Dress & Cuddle Furry Friends | Toy Stuffing Station with Lights Included",Casdon,https://www.amazon.co.uk/dp/B0F74FN34Q,Toys & Games,,29.17,29.56,1.0%,13676,27072,68,100,15,0,Y,3.54,5.26,8.80,18.96,1.41,7.4%,16.98,27.76,89%,Amazon,yes,4.5,158,7,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,5011551001816,,
B0C3ZQNPCZ,"Baby Annabell Sweet Dreams Bed, Doll Bed with Light-Up Canopy, Mattress, Matching Pillow and Blanket for 43cm Dolls, Plays a Lullaby, For Children Aged 3+, 710302 Zapf Creation",Baby Annabell,https://www.amazon.co.uk/dp/B0C3ZQNPCZ,Toys & Games,,39.99,42.33,6.0%,14586,12611,65,100,3,0,Y,4.15,6.92,11.07,25.99,2.92,11.2%,24.10,37.07,99%,Amazon,yes,4.5,325,15,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,4001167710302,,04001167710302
B0BTPZRJDG,"LEGO Creator Bird's Nest Set, Building Toys for 9 Plus Year Old Girls, Boys & Kids With a Passion for Animals, Includes 3 toy Birds, Kids' Bedroom Decoration, Easter Treat, Birthday Gift Idea 40639",LEGO,https://www.amazon.co.uk/dp/B0BTPZRJDG,Toys & Games,,20.51,19.05,-8.0%,14613,11495,135,100,14,0,N,2.94,3.92,6.86,13.33,0.32,2.4%,11.38,20.19,0%,collect-it-de VEDES-Spielwaren (51%) / A,no,4.8,2241,8,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0673419377676,673419377676,
B09P3PPSK7,Sylvanian Families Highbranch Giraffe Family- dollhouse playset 5639,Sylvanian Families,https://www.amazon.co.uk/dp/B09P3PPSK7,Toys & Games,,26.99,26.11,-3.0%,14689,10895,90,100,11,0,Y,2.94,4.92,7.86,17.54,1.59,9.1%,15.94,25.40,100%,Amazon,yes,4.8,817,4,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,5054131056394,,
B0D952JGZG,Transformers Studio Series Voyager Class The Movie Constructicon Scrapper Action Figure,Transformers,https://www.amazon.co.uk/dp/B0D952JGZG,Toys & Games,,29.99,32.17,7.0%,14694,24276,61,100,5,0,Y,3.04,5.38,8.42,19.49,2.07,10.6%,17.97,27.92,67%,Amazon,yes,4.8,648,11,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,5010996301185,,
B0BXJT92PT,"Pokémon TCG: Origin Forme Palkia VSTAR League Battle Deck (60-Card Ready-to-Play Deck, 3 Foil V Cards & 2 Foil VSTAR Cards)",Pokémon,https://www.amazon.co.uk/dp/B0BXJT92PT,Toys & Games,,26.95,26.32,-2.0%,19492,37127,70,100,10,0,Y,2.94,4.91,7.85,17.52,1.59,9.1%,15.92,25.36,98%,Amazon,yes,4.7,686,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0820650852367,820650852367,00820650852367
B0DTHJ3JH8,"8 in 1 Fish Tank Building Sets, Marine Aquarium Building Toy with LED Light Animal Miniature Landscape Including Octopus Crab, Christmas Birthday Gifts for Adults Boys Girls Kid Ages 6 8 10 12+",kiothdre,https://www.amazon.co.uk/dp/B0DTHJ3JH8,Toys & Games,,27.99,27.76,-1.0%,14759,14070,58,200,2,0,N,3.04,5.07,8.11,18.19,1.68,9.3%,16.56,26.31,0%,kiothdre toys (100%) / A14FFPUXFVKWOQ,yes,4.4,205,6,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B06VXXLL12,"AquaPlay Lock Box Playset, Water Table Suitable for Kids Ages 3+ Years, Medium",AquaPlay,https://www.amazon.co.uk/dp/B06VXXLL12,Toys & Games,,29.99,39.38,24.0%,14900,44769,51,100,6,0,Y,5.55,5.38,10.93,19.49,-0.44,-2.2%,15.88,30.43,98%,Amazon,yes,4.2,1862,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,,,
B0D1QN278M,"ZLemma Cardboard Construction Kit - 401 PCS Kids Building Set with Safe Serrated Cutter, Crease Roller, Screws & Nuts, STEM Upcycled Tool for DIY Cardboard Projects, Engineering & Creativity",ZLemma,https://www.amazon.co.uk/dp/B0D1QN278M,Toys & Games,,36.99,35.67,-4.0%,16017,12775,84,100,2,0,N,2.94,6.46,9.40,24.04,3.55,14.8%,22.99,33.44,0%,ZLemma (86%) / A1W8QN2T157NNV,yes,4.6,488,7,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B0F8QWDM6N,BABY born Lunch Time Table with Lights and Sounds - Over 10 Different Dishes and Drinks - For dolls up to 43cm - Suitable for ages 3+,BABY born,https://www.amazon.co.uk/dp/B0F8QWDM6N,Toys & Games,,29.75,29.43,-1.0%,15155,11254,76,100,7,0,Y,4.15,5.34,9.49,19.34,0.92,4.8%,16.88,28.83,92%,Home Essence Ltd (91%) / A3EOEZWEPXN9YI,no,4.6,100,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,4001167840634,,
B000FDSKZ4,Rubies Official Star Wars - Clone Trooper Child Medium M Halloween,Rubies,https://www.amazon.co.uk/dp/B000FDSKZ4,Toys & Games,,23.99,21.41,-12.0%,15164,8537,72,200,3,0,Y,4.03,4.46,8.49,15.59,-0.09,-0.6%,12.92,24.08,39%,Amazon,yes,3.9,785,8,Y,5,STRONG,N,-,MAYBE-ROI,PRICE CHECK; AMAZON CHECK,KEEPA,"0883028201068, 0783719961946, 0799632148012","799632148012, 883028201068, 783719961946",00883028201068
B0CND1H44Q,Funko POP! Deluxe: Jujutsu Kaisen - Gojo - Purple - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys For Kids & Adults - Model Figure for Collectors and Display,Funko,https://www.amazon.co.uk/dp/B0CND1H44Q,Toys & Games,,24.99,31.72,21.0%,15213,16423,48,100,9,0,Y,3.26,4.61,7.87,16.24,0.88,5.4%,14.27,24.11,40%,Amazon,yes,4.7,196,8,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,"0088969880284, 0889698802840","088969880284, 889698802840",00889698802840
B003KKH9OW,"Douglas 4009 Dogs Border Collie Plush Toy, 20 cm Long",Douglas,https://www.amazon.co.uk/dp/B003KKH9OW,Toys & Games,,23.20,24.17,4.0%,15352,21394,80,100,7,0,N,2.94,4.33,7.27,15.08,0.85,5.6%,13.27,22.35,0%,JNANA STORE (87%) / AN2QKCRZ46XUK,yes,4.1,1156,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,"0767548120279, 0789264257268, 9044712112089","767548120279, 789264257268",00767548120279
B0CLSFDSV1,Play-Doh Kitchen Creations Busy Chef's Restaurant Playset,Play-Doh,https://www.amazon.co.uk/dp/B0CLSFDSV1,Toys & Games,,20.49,21.98,7.0%,15354,18954,74,100,15,0,N,3.34,3.91,7.25,13.32,-0.08,-0.6%,11.03,20.57,0%,ToyBarnhaus (82%) / A2RV5RVII6YBBL,no,4.8,686,8,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5010996245458,,05010996245458
B0BF57RNPC,"Asmodee, Splendor Duel, Board Game, Ages 10+, 2 Players, 30 Minutes Playing Time",Asmodee,https://www.amazon.co.uk/dp/B0BF57RNPC,Toys & Games,,23.95,22.96,-4.0%,16393,8700,123,100,13,0,Y,2.94,4.45,7.39,15.57,1.00,6.4%,13.80,22.95,96%,Amazon,yes,4.8,854,3,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,3558380100294,,03558380100294
B001GRXC0G,"Snazaroo Face Paint Palette, 18 ml (1 Pack of 8 Colors) - Vibrant Make-Up, Perfect for World Cup, Parties, Cosplay, Animals Events, Carnival, & More",Snazaroo,https://www.amazon.co.uk/dp/B001GRXC0G,Toys & Games,,23.24,19.30,-20.0%,15389,19542,67,100,5,0,Y,3.06,4.34,7.40,15.11,0.74,4.9%,13.20,22.50,70%,Amazon,yes,4.6,2701,9,Y,5,STRONG,N,-,MAYBE-ROI,PRICE CHECK; AMAZON CHECK,KEEPA,0766416808226,766416808226,00766416808226
B0BYQHW5PJ,"Pokémon Sleeping Plush - 5-Inch - Bulbasaur, Charmander, Squirtle",Jazwares,https://www.amazon.co.uk/dp/B0BYQHW5PJ,Toys & Games,,29.99,28.32,-6.0%,15464,13842,86,100,2,0,Y,3.04,5.38,8.42,19.49,2.07,10.6%,17.97,27.92,78%,Amazon,yes,4.7,432,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0191726711513,191726711513,
B09SVTHJ4G,"Learning Resources All About Me Feelings Activity Set, Ages 3+, Emotional Learning Toy, Social and Emotional Development",Learning Resources,https://www.amazon.co.uk/dp/B09SVTHJ4G,Toys & Games,,21.99,22.18,1.0%,9218,21651,65,100,9,0,Y,2.94,4.15,7.09,14.29,0.61,4.3%,12.42,21.38,65%,Home Essence Ltd (91%) / A3EOEZWEPXN9YI,no,4.7,650,7,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0765023033687,765023033687,00765023033687
B0BN6PZFG2,"​Thomas & Friends Toy Train Tracks Set, Connect & Build Bucket, 34-Piece Expansion Pack for Diecast & Motorized Trains, Kids Ages 3+ Years, HNP81",THOMAS & FRIENDS,https://www.amazon.co.uk/dp/B0BN6PZFG2,Toys & Games,,22.98,22.20,-4.0%,15754,9733,140,100,3,0,Y,3.54,4.30,7.84,14.94,0.20,1.4%,12.62,22.78,1%,Mytoyfactory (92%) / A1TU5ZTOW0QFJ7,no,4.8,870,8,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0194735147380,194735147380,00194735147380
B0CMGR1F4J,"Barbie Fashionistas Set with 2 Fashion Dolls & 6 Accessories, Roller-Skating Barbie & Ken, 65th Anniversary Collectible, HXK90",Barbie,https://www.amazon.co.uk/dp/B0CMGR1F4J,Toys & Games,,25.75,24.62,-5.0%,15967,12609,134,100,9,0,Y,3.26,4.72,7.98,16.74,1.03,6.2%,14.81,24.72,70%,Amazon,yes,4.7,2236,6,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,"0194735232437, 1947352324370",194735232437,00194735232437
B0DP91GFMK,Sylvanian Families - Baby Dream Amusement Park 5841,EPOCH,https://www.amazon.co.uk/dp/B0DP91GFMK,Toys & Games,,43.10,38.58,-12.0%,16130,27225,72,100,10,0,Y,3.37,7.40,10.77,28.02,4.31,15.4%,26.94,38.79,78%,KsiegarniaInternetowa-co-uk (81%) / A1Q8,no,4.6,66,10,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,PRICE CHECK; AMAZON CHECK,KEEPA,5054131058411,,05054131058411
B0GHBTFPGW,Asmodee | Heat - Rocky Roads | Board Game Expansion | Ages 10+ | 1-7 Players | 30-60 Minutes Playing Time,Days of Wonder,https://www.amazon.co.uk/dp/B0GHBTFPGW,Toys & Games,,28.49,28.99,2.0%,16468,32244,17,100,6,0,Y,3.26,5.15,8.41,18.52,1.56,8.4%,16.73,26.93,100%,Amazon,yes,5.0,2,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0824968091043,824968091043,
B0DB4G2784,"ToyUnited Magnetic Blocks Forest Theme 150PCS Magnetic Building Tiles, STEM Montessori Sensory Toys for Toddlers 3-5, Creative Construction Gift for Boys Girls 4-10",ToyUnited,https://www.amazon.co.uk/dp/B0DB4G2784,Toys & Games,,29.99,26.68,-12.0%,16517,4211,146,200,4,0,N,2.72,5.38,8.10,19.49,2.39,12.3%,18.24,27.60,0%,Hei Hei Catering Group Limited (100%) / ,yes,4.6,1173,6,Y,5,STRONG,N,-,MAYBE-ROI,PRICE CHECK,KEEPA,0702291370670,702291370670,
B08MV5F531,"JOYIN 160 PCS Washable Sidewalk Chalks Set Non-Toxic Jumbo Chalk for Outdoor Art Play, Painting on Chalkboard, Blackboard and Playground",JOYIN,https://www.amazon.co.uk/dp/B08MV5F531,Toys & Games,,26.99,25.75,-5.0%,16533,19357,52,100,2,0,N,3.38,4.08,7.46,17.54,1.98,11.3%,16.27,25.01,0%,Jova Direct GL (100%) / A3CKU967O8LMXS,yes,4.8,4021,7,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0840165815268,840165815268,
